35950,1,5,9,3,0,0,4,75,234,0,11,6,1,4,9,42,0,8,1,0,2,60,4,0,0,0,0,2,2,2,20,0,4,7,0,5,0,11,1,67,40,1,1,13,1,1,3,0
7,84886,7,543,36,2,0,5,22,11,1,18,8,1,21,5,7,0,4,4,8,4,1,21,0,7,99,2,12,78,23,8,1,12,20,17,7,0,1,2,4,112,27,3,4,12,2,4,1
19,3,16098,19,5,2,0,3,9,22,0,24,9,2,7,8,11,0,2,0,2,1,17,28,1,1,2,0,2,12,7,12,0,4,47,1,4,0,3,0,77,109,4,0,8,1,2,0,0
11,512,17,647713,133,21,4,38,166,90,11,132,29,9,112,13,45,5,34,41,34,13,4,30,9,8,471,1,127,203,212,53,4,46,70,123,69,5,14,5,34,298,88,27,33,96,3,24,12
2,40,9,133,51015,0,0,5,28,9,5,42,12,16,38,2,10,0,3,5,5,8,4,17,5,25,30,1,14,27,19,8,0,10,15,9,12,0,3,2,23,55,41,1,9,5,4,7,26
1,5,1,9,2,31726,2,2,4,0,0,6,3,0,5,0,2,2,6,135,2,0,0,0,1,0,1,5,50,2,194,12,0,5,0,1,22,36,1,2,4,6,1,6,8,3,3,1,0
0,0,0,5,0,0,5018,9,2,1,0,0,0,0,0,1,3,0,48,3,1,0,0,0,0,0,0,1,40,1,15,9,0,3,0,0,73,0,2,0,0,0,0,2,9,0,0,0,0
3,4,1,41,4,4,9,31089,8,15,0,13,7,0,6,10,1,0,1164,4,4,2,0,6,0,1,2,0,23,1,31,21,2,11,7,1,24,1,3,0,6,17,1,1,508,3,9,0,1
72,22,12,158,21,4,0,7,229260,236,1,51,13,2,19,10,58,3,24,20,21,8,25,8,3,3,24,0,64,8,100,73,1,23,21,5,25,3,47,3,41,133,4,8,25,10,6,9,1
232,8,21,86,7,2,1,5,252,103250,0,36,26,3,8,36,22,1,16,11,19,3,41,18,2,3,13,0,27,8,56,143,0,30,12,4,24,3,211,0,196,99,5,4,48,8,4,9,0
0,5,0,20,5,0,0,0,0,0,9067,2,0,2,1,1,0,0,0,2,1,1,0,1,10,2,12,0,0,2,2,0,0,0,1,26,0,0,2,5,0,4,24,2,0,56,0,1,11
