0,121,67,11,86,130,404,128,5,5,748,14,37,137,139,48,23,667,45,56,49,97,43,43,1131,244,241,448,36,292,12,18,812,23,92,256,28,633,31,710,13,6,249,1211,26,97,260,100,1259
113,0,150,0,17,135,562,185,17,34,162,16,54,93,70,113,70,658,67,49,38,44,202,46,306,127,15,455,40,49,12,40,435,31,57,47,31,672,130,408,51,4,29,1245,49,20,386,59,417
68,161,0,15,93,236,828,321,24,31,1060,16,55,171,126,89,45,1266,99,120,78,128,61,34,1661,298,377,885,75,385,26,47,1125,44,61,351,51,1147,124,948,25,6,394,2118,63,156,530,130,1696
11,0,15,0,2,11,57,16,1,3,15,1,5,11,7,11,7,77,5,4,3,5,20,5,35,14,1,48,3,7,1,4,51,3,6,2,2,72,12,50,5,0,3,136,4,1,43,6,37
82,18,99,2,0,96,431,137,13,26,123,9,34,44,31,76,49,530,48,41,26,26,136,26,217,45,36,369,32,47,9,31,235,21,36,46,23,503,95,174,35,3,21,922,35,21,295,39,110
125,123,245,12,94,0,98,51,17,33,688,22,56,146,171,97,120,122,15,2,35,81,285,70,959,273,258,46,4,426,0,19,670,17,164,219,4,22,78,681,54,16,257,140,17,87,172,77,1139
404,586,828,57,431,98,0,61,72,103,2535,94,207,583,752,309,395,974,15,57,142,333,960,316,3810,960,1170,567,11,1650,10,57,2477,66,645,903,10,629,264,2538,188,63,1035,1530,31,389,463,291,4457
131,198,294,17,138,53,57,0,22,32,1112,25,62,195,239,93,146,523,1,24,50,120,321,92,1775,443,409,235,9,601,4,15,1080,16,213,344,6,363,77,1161,58,18,397,801,5,144,100,116,1941
5,16,25,1,13,16,66,22,0,1,149,3,7,29,27,13,7,115,7,6,8,14,20,10,252,51,36,73,4,57,1,3,203,3,20,40,4,95,5,150,5,1,40,219,4,15,48,15,299
5,34,35,3,26,33,107,31,1,0,253,4,10,47,59,15,13,212,10,12,13,28,28,16,393,80,69,142,8,101,2,3,318,5,33,75,6,163,3,277,5,2,84,380,5,29,68,25,434
748,180,1060,14,124,688,2535,1181,152,276,0,121,368,515,571,700,612,3016,433,295,247,255,1319,368,181,652,234,2127,275,876,90,307,1615,211,542,78,210,3162,721,1419,386,46,161,5544,307,35,2235,364,839
15,16,16,1,9,20,91,25,3,4,119,0,1,7,12,5,13,133,8,8,3,8,28,2,191,20,36,91,6,52,1,5,106,2,16,36,4,116,16,81,4,1,36,238,6,13,44,4,175
37,56,53,5,36,50,192,57,8,10,381,1,0,34,46,5,42,321,19,23,9,30,85,12,593,79,113,216,14,177,4,12,333,3,53,116,9,294,35,288,8,5,118,534,13,47,88,19,580
