0,146,100,15,99,135,420,173,7,7,748,19,46,159,155,67,34,694,54,66,68,103,57,61,1131,279,328,483,49,374,20,24,812,30,105,267,34,633,44,710,18,8,266,1163,33,113,307,94,1259
123,0,180,1,24,151,586,249,24,47,238,24,71,139,92,137,93,733,87,70,53,69,248,58,398,158,20,496,51,66,17,56,491,40,77,57,43,749,153,445,77,6,37,1206,65,30,474,83,446
80,199,0,20,124,236,828,354,32,41,1104,20,64,195,162,113,68,1266,124,129,97,154,82,44,1595,337,446,885,94,405,32,63,1171,55,75,386,67,1195,151,987,31,8,344,2206,74,172,578,153,1766
15,1,21,0,2,13,64,22,2,4,20,2,7,14,9,15,9,77,7,5,5,7,30,7,35,20,1,64,4,9,1,5,55,4,8,3,3,79,15,53,7,0,4,106,5,2,58,7,44
102,23,114,2,0,121,431,181,17,36,171,12,43,57,40,101,64,552,65,51,37,38,157,36,254,59,51,382,37,61,13,41,306,28,49,63,29,560,105,223,40,5,28,956,42,32,317,48,146
130,138,245,16,112,0,116,76,26,44,688,26,59,167,185,114,134,154,22,3,41,90,297,95,994,295,323,69,5,452,1,24,670,22,198,234,6,30,96,658,63,19,275,178,22,94,186,77,1229
420,586,828,63,431,126,0,88,88,127,2535,102,207,583,752,330,427,1015,22,67,156,333,960,316,3810,1036,1218,588,14,1650,14,63,2477,67,672,903,13,655,264,2538,221,79,1035,1418,45,389,499,291,4457
178,255,379,21,186,71,88,0,37,44,1275,35,77,283,304,119,221,582,1,41,70,153,460,125,1916,488,565,360,13,817,7,23,1147,24,266,437,10,399,117,1253,84,27,496,857,7,176,146,142,2136
7,24,31,2,18,26,96,37,0,1,172,4,12,41,33,20,9,139,10,10,11,22,26,16,244,67,51,109,6,80,2,4,195,6,24,53,6,126,8,172,7,1,59,219,7,21,67,21,299
7,49,41,4,37,41,127,52,1,0,298,6,14,60,61,19,21,227,15,17,17,39,37,21,417,104,98,163,10,137,3,4,318,7,44,92,8,187,4,299,6,3,96,358,7,37,88,31,510
748,211,1104,18,171,688,2535,1275,179,298,0,143,397,547,611,700,612,3016,433,313,247,264,1319,382,222,728,298,2215,296,930,100,320,1615,235,597,99,227,3162,696,1485,417,66,209,5137,331,46,2235,349,963
20,24,20,2,12,26,102,36,4,6,143,0,2,8,16,7,21,157,12,12,5,10,37,2,230,29,54,100,7,64,2,7,126,3,19,51,5,148,19,97,5,2,51,246,8,19,61,6,227
50,74,68,7,50,64,207,83,12,14,381,2,0,44,61,6,55,346,24,27,12,34,107,15,593,103,164,224,18,224,5,15,360,5,66,135,11,305,48,308,11,7,153,576,16,59,101,25,646
159,130,210,15,59,167,583,283,40,60,590,8,46,0,81,118,146,794,88,84,34,32,284,31,802,50,275,555,60,387,21,60,430,36,136,227,45,788,167,186,68,17,200,1371,62,97,435,37,807
151,93,151,8,41,190,752,320,34,63,611,15,61,74,0,148,129,1032,111,84,54,76,255,21,941,84,213,730,63,222,19,72,562,46,61,198,51,945,176,382,69,10,196,1583,80,96,521,84,798
69,155,103,15,101,109,330,132,19,20,729,8,6,114,127,0,100,605,40,49,35,80,145,34,1091,196,341,408,33,420,14,21,686,7,118,255,22,545,64,623,10,12,270,1008,24,112,149,60,1201
34,103,60,10,68,130,457,213,9,22,612,21,55,140,125,96,0,713,68,65,59,85,29,50,928,222,217,504,43,232,17,36,712,33,64,218,43,625,81,628,34,3,200,1171,46,97,366,99,1014
694,703,1216,84,552,142,1015,582,131,237,3016,157,346,762,1032,605,713,0,176,45,207,405,1474,469,4535,1370,1441,203,103,2245,24,173,2957,152,945,1066,74,681,547,3243,362,106,1287,864,165,454,1270,375,5489
56,89,121,9,65,20,23,1,11,13,433,12,27,95,115,43,73,189,0,11,25,48,145,42,624,172,181,121,3,278,2,7,402,7,90,148,2,140,40,407,24,9,168,277,2,66,35,40,755
66,68,129,5,48,3,69,43,10,17,325,13,26,84,84,53,67,45,11,0,18,41,144,40,471,129,144,14,4,217,1,12,332,10,89,107,4,5,46,355,31,8,131,73,13,46,105,41,584
65,54,101,5,38,44,163,74,11,20,239,5,11,34,57,37,59,199,23,20,0,16,118,24,380,74,124,141,14,180,3,17,175,5,69,92,9,203,54,180,25,7,93,307,17,39,102,7,399
111,66,149,7,36,90,333,144,21,38,275,12,40,32,74,83,87,405,50,39,16,0,202,37,367,79,137,289,34,227,12,39,49,22,91,88,26,422,107,111,44,10,117,621,40,47,279,11,386
59,239,87,27,153,297,960,441,28,37,1319,35,107,273,275,154,29,1474,145,144,118,187,0,88,1992,445,565,1034,113,560,40,75,1403,72,132,474,84,1385,145,1271,33,9,452,2587,104,203,630,195,2157
55,61,43,6,34,91,316,122,16,24,357,2,15,32,21,33,53,469,38,41,22,40,90,0,591,70,137,313,29,153,10,25,340,14,37,137,21,449,72,251,16,5,121,775,27,63,208,37,567
1131,357,1661,34,277,1035,3810,1839,252,417,234,206,593,866,872,1091,928,4355,650,488,380,356,1992,591,0,1145,591,3326,413,1481,156,482,2127,338,937,250,341,4756,1088,2190,626,106,410,8320,498,100,3218,513,1308
279,169,351,18,58,295,1036,488,71,111,754,28,116,49,84,227,232,1370,172,142,79,73,445,66,1145,0,378,972,107,464,37,107,636,70,186,298,88,1376,280,206,117,25,227,2314,124,114,835,84,890
304,20,409,1,47,312,1218,548,54,102,303,55,174,275,220,316,217,1441,199,140,109,137,507,146,610,335,0,1099,112,202,37,120,988,79,206,84,88,1545,341,951,148,16,50,2474,130,47,1067,150,741
483,535,885,59,382,73,612,360,109,151,2215,107,224,555,730,392,504,195,112,14,141,277,1034,326,3326,933,1099,0,56,1622,11,118,2131,88,671,786,48,340,359,2311,239,73,937,178,106,336,811,260,3987
44,53,91,4,43,5,14,13,6,10,296,7,17,58,60,37,46,103,4,4,14,34,113,29,413,113,114,52,0,174,0,6,266,5,78,98,0,47,29,242,22,5,113,114,5,35,55,28,503
374,65,442,9,63,469,1718,764,76,130,1004,69,224,371,224,393,219,2245,268,211,174,219,576,161,1542,464,218,1622,178,0,59,160,1502,133,154,338,133,2254,413,1280,196,11,198,4062,174,159,1456,262,1539
18,17,34,1,13,1,13,8,2,4,100,2,6,22,19,12,17,24,2,1,3,12,38,9,151,36,35,12,0,55,0,2,95,2,23,32,0,15,11,92,7,1,33,22,2,12,20,8,185
24,56,63,5,37,25,60,23,4,4,307,7,15,54,72,20,35,173,7,11,16,33,79,25,463,104,118,123,6,193,2,0,325,5,55,92,4,144,6,317,10,5,121,309,2,34,41,31,532
812,491,1171,59,306,670,2477,1189,188,318,1615,136,360,386,626,686,712,2957,418,332,175,47,1461,340,1952,636,988,2131,287,1502,98,325,0,214,732,654,215,3110,755,954,415,88,730,5276,325,284,2117,219,2331
31,44,53,4,27,21,70,26,5,7,226,3,5,33,44,7,33,152,7,10,5,24,74,14,326,72,84,88,5,127,1,5,214,0,43,82,2,131,19,192,9,4,82,210,4,34,15,16,356
107,76,76,8,47,178,672,260,26,43,576,20,72,118,59,115,59,945,90,89,68,93,148,35,900,175,198,644,70,152,22,53,732,44,0,228,47,921,134,586,46,3,194,1554,62,96,459,109,880
267,58,386,3,62,226,903,408,52,95,99,51,135,210,191,255,209,1023,148,107,96,97,474,129,245,288,88,786,101,365,31,92,654,74,228,0,73,1120,247,601,140,22,100,1894,113,5,804,132,453
33,43,74,3,29,7,13,9,6,9,218,5,11,42,52,22,41,74,2,4,8,25,90,23,327,92,86,43,0,141,0,4,215,3,55,73,0,51,20,195,15,5,86,85,3,29,25,20,358
633,749,1195,84,538,31,655,399,117,193,3162,142,318,788,1020,545,589,654,140,5,211,422,1385,449,4756,1376,1545,340,48,2164,15,144,3110,125,921,1120,51,0,453,3307,329,108,1322,1000,127,480,1027,381,5447
42,143,147,15,113,100,274,108,8,4,751,21,47,167,176,60,81,547,37,49,54,107,151,74,1088,291,327,374,28,428,11,6,786,19,134,240,20,453,0,748,26,12,268,870,16,101,181,87,1289
685,445,948,56,223,710,2437,1253,178,299,1524,95,308,180,412,598,628,3243,407,355,186,106,1271,258,1963,221,913,2311,253,1196,92,317,954,199,563,634,223,3307,718,0,333,75,611,5498,298,269,2087,208,2024
18,80,31,6,43,57,221,78,8,6,417,5,11,63,66,10,34,362,25,31,25,47,33,17,580,133,170,231,20,191,6,10,415,9,51,132,15,317,25,356,0,4,145,575,13,61,117,40,659
8,6,8,0,5,21,79,28,1,3,62,2,7,16,11,12,3,103,9,8,6,10,9,5,97,26,17,69,5,11,2,4,95,4,3,21,5,108,14,75,4,0,17,191,6,9,57,11,113
266,37,394,4,28,287,1035,517,57,94,224,48,147,186,174,281,215,1236,157,127,101,122,452,124,410,236,51,937,106,206,34,117,760,79,187,98,90,1322,289,700,133,15,0,2254,119,53,829,153,383
1211,1116,2206,109,893,187,1469,801,215,341,5544,232,576,1371,1474,1008,1264,793,254,75,307,660,2484,748,7989,2163,2554,178,114,4062,24,309,5066,210,1677,1894,87,1000,939,5498,594,184,2347,0,255,843,1990,611,9950
36,69,74,5,42,22,43,7,7,7,318,8,17,62,80,23,49,160,2,12,17,41,100,28,498,119,122,97,5,187,2,2,325,4,61,109,3,132,16,322,12,6,123,273,0,47,21,33,574
113,29,172,2,32,100,389,176,23,40,45,19,61,101,96,112,97,454,64,51,39,42,211,66,119,122,48,336,43,164,11,38,284,32,93,5,31,480,116,263,61,9,52,843,47,0,349,52,222
296,491,578,54,348,199,499,143,66,84,2146,57,103,435,536,142,366,1270,35,105,105,268,712,215,3218,835,1067,811,53,1398,21,39,2117,15,500,772,25,1027,186,2087,101,53,895,1844,21,335,0,203,3829
97,91,141,8,47,74,291,132,22,33,364,6,24,35,80,65,95,375,44,39,7,11,181,39,513,89,172,260,30,262,9,27,219,15,101,128,22,381,90,221,39,11,147,611,34,60,223,0,562
1209,446,1766,42,145,1229,4457,2136,311,473,949,195,621,782,853,1201,1014,5489,755,584,431,412,2157,549,1493,851,765,3987,485,1478,192,554,2516,346,912,436,339,5447,1289,2082,659,109,405,9555,574,233,3829,585,0
