46999,2,17,28,3,0,0,8,228,572,0,21,17,1,4,19,131,0,6,1,6,2,172,15,0,0,2,0,3,7,11,30,0,22,9,2,13,0,23,0,216,123,1,0,25,4,0,2,0
3,111780,8,1114,66,2,0,8,37,21,6,42,13,5,31,13,7,0,9,8,15,11,3,34,6,9,209,2,11,182,23,10,2,14,48,11,11,0,4,6,15,198,64,1,12,34,0,6,1
30,14,20963,29,14,1,0,2,17,40,0,52,14,3,15,18,52,0,4,2,6,5,39,72,1,4,5,1,1,9,10,14,0,7,82,3,5,0,5,3,112,267,5,0,10,1,3,4,2
22,1103,28,866519,211,22,4,72,252,134,33,163,44,24,241,26,54,6,45,61,52,68,21,69,12,27,1172,3,174,343,349,57,2,53,110,211,115,10,31,8,66,613,213,9,53,137,12,22,26
8,60,9,227,67511,1,0,9,33,14,22,59,16,24,89,5,13,1,9,4,12,23,6,47,7,60,53,0,18,75,29,1,5,18,34,13,15,1,6,11,16,163,100,1,9,22,5,10,65
1,1,2,20,0,42903,4,6,24,3,0,9,7,2,5,4,1,8,20,300,1,0,0,4,0,0,1,12,105,2,468,4,0,7,0,1,40,77,5,0,5,11,0,5,19,1,3,1,0
0,0,4,8,1,3,6586,27,10,0,0,3,1,0,0,1,0,0,152,3,3,1,0,0,0,0,1,1,81,1,32,13,0,5,1,0,176,0,2,2,3,3,1,0,29,0,1,0,0
7,10,2,78,5,7,29,46077,33,32,0,16,8,1,14,14,4,0,2328,21,8,15,3,12,0,1,5,2,39,6,61,44,0,31,10,5,69,2,9,5,16,29,1,3,1155,7,23,2,3
252,31,23,252,24,14,7,34,308809,691,1,95,59,5,39,60,114,2,48,48,38,26,56,20,3,6,47,5,98,16,169,184,3,54,17,4,62,4,97,3,135,274,4,5,74,19,11,12,0
543,27,49,137,22,2,0,40,687,144635,1,93,47,6,27,86,91,0,59,9,44,20,82,43,1,3,12,0,48,16,74,325,0,76,24,5,53,1,513,2,442,138,8,0,114,13,13,12,2
0,9,0,29,16,0,0,0,1,2,11117,2,2,6,2,1,1,0,1,1,1,1,0,2,19,2,29,1,0,2,3,1,0,0,2,49,1,0,0,5,0,9,42,0,2,100,0,1,18
24,41,46,146,62,10,1,17,80,87,2,183184,689,263,61,78,12,0,24,15,156,71,18,513,5,24,27,2,56,10,107,38,4,154,28,11,54,4,9,12,91,114,9,5,26,10,9,322,8
14,9,7,35,17,4,0,11,43,53,1,639,77494,19,22,389,6,1,12,14,171,14,9,56,0,8,6,1,20,6,46,19,0,256,8,1,43,1,16,1,79,47,1,1,19,1,14,33,3
1,7,1,12,21,0,1,3,5,7,4,283,23,27524,21,2,0,0,2,3,11,60,1,47,1,173,5,1,6,0,7,1,2,11,10,3,4,0,1,36,5,19,9,0,2,0,0,37,4
1,32,15,212,96,12,2,14,29,23,5,63,20,17,27831,14,8,1,8,15,22,9,5,833,0,48,38,1,36,22,105,10,2,27,108,4,30,2,10,6,28,96,8,2,17,7,0,10,4
27,3,16,24,5,4,2,13,52,77,1,77,352,7,14,38060,11,2,11,8,42,6,12,34,0,2,2,0,23,4,20,38,0,556,7,0,20,0,26,0,311,47,1,0,18,2,46,9,0
137,10,47,48,13,3,1,6,98,69,1,13,3,2,5,15,93809,0,6,7,3,3,293,10,0,0,9,0,7,16,25,21,0,12,25,1,6,1,9,1,47,847,2,1,7,1,0,1,0
0,0,0,2,2,8,0,1,5,0,0,0,1,0,0,0,0,7429,0,49,0,1,0,1,0,0,1,50,5,0,13,3,0,1,0,3,3,3,1,0,1,3,0,2,3,0,1,1,0
10,9,2,44,4,16,168,2216,38,38,1,18,20,6,14,20,8,2,106004,23,12,6,9,12,1,3,6,4,117,3,130,100,1,38,11,1,326,1,26,1,24,18,1,2,845,1,78,4,1
3,9,2,58,3,290,1,18,28,6,0,8,8,1,16,3,3,48,25,97455,10,6,0,13,0,3,10,407,59,2,169,13,0,26,6,2,49,468,8,4,7,21,5,28,19,5,1,1,0
5,13,4,54,10,4,1,5,27,35,1,186,160,10,21,41,9,1,15,8,101252,27,2,24,2,7,7,3,21,4,56,14,2,287,6,2,52,0,11,3,26,30,3,1,18,1,15,47,0
5,12,0,61,28,4,0,17,32,18,1,63,14,51,13,9,3,0,5,4,34,58597,5,15,4,21,10,1,13,2,34,9,117,13,6,3,13,0,1,34,12,19,9,0,8,10,2,211,3
177,7,40,16,7,1,0,2,52,91,0,15,4,1,2,10,289,0,5,2,3,5,22790,16,0,0,2,0,4,8,7,15,0,9,17,1,4,0,12,1,457,155,1,0,13,2,1,0,0
12,34,65,77,32,5,1,9,25,27,1,524,59,53,817,39,12,1,18,6,21,24,7,59323,2,35,20,0,19,21,39,18,1,43,82,3,13,3,6,4,68,129,3,1,16,7,7,18,4
0,3,1,13,6,0,0,0,1,2,13,3,1,2,0,0,0,1,0,0,1,3,0,0,4888,0,3,0,1,0,1,1,2,0,0,10,3,0,0,5,0,7,15,0,1,33,0,2,20
1,7,4,26,52,1,0,3,3,5,2,34,12,174,41,3,3,0,4,1,4,24,1,27,1,22433,4,0,1,5,8,6,1,9,10,3,4,0,0,34,3,11,12,1,2,1,2,8,12
6,210,6,1113,67,1,2,4,49,9,17,33,3,6,28,0,7,1,3,10,9,6,3,18,6,5,73693,0,20,50,34,10,0,16,13,39,12,1,2,0,11,97,149,2,5,31,1,6,6
0,2,0,3,0,9,0,3,3,2,0,0,0,1,0,0,0,49,3,422,0,0,0,2,0,0,0,9946,7,0,12,6,0,3,0,1,5,8,1,0,5,2,1,30,2,0,1,1,0
4,15,9,162,18,101,77,38,108,38,0,48,22,3,43,15,7,2,112,62,15,10,3,9,0,6,17,9,133251,4,4106,75,1,62,7,6,1348,7,18,4,18,42,2,8,87,9,23,7,2
10,195,7,342,75,0,0,4,23,19,2,15,4,1,26,6,20,0,5,5,9,4,6,18,0,4,49,0,3,21513,14,10,0,8,30,4,8,0,1,0,22,367,9,0,5,7,1,0,2
8,24,11,331,29,460,44,56,181,66,3,98,49,7,85,37,19,11,136,179,50,25,8,30,3,10,35,16,4205,20,358655,130,0,129,15,20,534,26,28,11,57,89,11,30,144,16,37,15,2
26,16,15,56,18,10,8,43,178,315,2,40,11,3,11,38,17,3,104,20,16,6,14,23,1,3,4,0,67,5,105,125190,0,65,14,1,73,3,942,1,177,48,3,1,466,11,45,5,1
0,1,0,5,3,0,0,0,1,1,1,3,1,2,4,0,0,0,2,0,3,115,0,1,7,4,0,0,1,0,0,0,4575,2,1,1,1,0,0,9,1,2,1,0,0,2,0,0,0
18,5,15,57,13,13,1,26,51,70,1,130,235,19,24,547,12,1,39,22,302,5,9,37,4,6,12,3,56,3,120,62,0,164163,10,2,297,1,35,5,77,32,2,0,39,8,190,18,3
13,29,101,105,31,0,0,10,23,27,3,23,8,7,128,9,19,0,12,6,5,6,13,87,0,13,14,0,9,36,22,21,2,15,43970,2,14,0,9,2,28,475,5,0,10,6,1,2,4
3,11,2,188,11,0,0,4,9,3,65,6,2,3,10,0,1,0,0,5,4,4,0,2,6,3,43,1,1,4,17,2,0,5,2,54818,4,0,2,13,3,29,24,1,0,647,0,1,19
3,8,2,94,11,44,177,83,59,50,2,60,42,5,23,39,4,11,344,41,46,16,5,19,1,2,12,0,1381,3,539,71,2,323,10,5,144634,5,29,4,33,33,4,3,133,4,130,4,1
0,0,0,5,0,78,0,1,3,1,0,2,1,0,0,0,0,3,2,468,2,0,1,1,0,0,1,8,8,0,26,0,0,3,0,0,3,15131,2,0,0,2,1,2,3,1,1,0,0
22,4,7,32,3,4,6,13,105,536,0,19,12,0,2,22,11,1,26,7,9,3,18,5,0,1,3,0,19,3,38,924,0,37,4,2,27,0,43134,0,70,26,1,3,98,1,14,2,0
