         0,   2439734,    501980,   2863302,   1771940,   1548041,   1205961,   1081471,    472863,    312671,   2706714,    811413,    723923,   1232387,   1166724,    613422,    493266,   1966033,   1089710,   1664713,   1457951,   1744078,    383159,    818871,   2618972,   1389754,   2586914,   1754703,   1319581,   1712648,   1480668,    747952,   1936230,    876941,    968584,   3084003,   1275760,   1623467,    453544,   1583682,    402601,    991120,   2257626,   1720005,    901387,   3283150,    896708,   1433672,   2125550
   2439734,         0,   1969111,    456360,    900182,   3470290,   3246758,   3124159,   2833885,   2732497,   1213396,   2126956,   2327838,   1863148,   1509568,   2409973,   2039838,   3739350,   3114584,   3588155,   2518087,   2041247,   2059136,   1919307,   1263222,   1569246,    356228,   3546729,   3298530,    728841,   3318051,   3001990,   1933817,   2684453,   1473317,   1268427,   3186898,   3562188,   2820824,   1641803,   2334997,   1534783,    574641,   3482359,   3008098,   1540052,   2865581,   2263052,   1088353
    501980,   1969111,         0,   2380670,   1270200,   1716717,   1413881,   1282041,    962462,    768240,   2211385,    535062,    593948,    836918,    677038,    580612,    424517,   2091912,   1280847,   1840116,   1262842,   1378359,    219453,    417278,   2127252,    928438,   2095924,   1877166,   1502211,   1251199,   1605653,   1062672,   1537772,    917941,    501825,   2584105,   1420919,   1803821,    852358,   1141300,    407183,    662756,   1757966,   1827814,   1126657,   2787103,   1036990,   1154890,   1630362
   2863302,    456360,   2380670,         0,   1204802,   3797999,   3598449,   3480476,   3270794,   3148411,   1118539,   2481782,   2688847,   2166629,   1860850,   2782594,   2481079,   4036144,   3468992,   3912203,   2787380,   2249026,   2486550,   2285328,   1208375,   1863749,    328045,   3852973,   3640085,   1167405,   3639512,   3389058,   2100649,   3035620,   1894828,   1020067,   3523684,   3889283,   3227081,   1888620,   2728666,   1983724,    741543,   3786708,   3376750,   1274487,   3224247,   2528456,   1221801
   1771940,    900182,   1270200,   1204802,         0,   2594535,   2394990,   2278479,   2222635,   2026004,   1008812,   1282381,   1491644,    969139,    666392,   1593408,   1495274,   2846009,   2266408,   2709682,   1617921,   1166672,   1426406,   1095876,    958389,    670746,    885672,   2657321,   2435310,    551545,   2437496,   2209950,   1101053,   1832818,    862126,   1336845,   2318939,   2686007,   2080420,    750859,   1566954,   1122995,    499622,   2591968,   2181033,   1564450,   2023689,   1363021,    483768
   1548041,   3470290,   1716717,   3797999,   2594535,         0,    349049,    466853,   1674454,   1319446,   3179624,   1356527,   1176155,   1634387,   1961969,   1141465,   1995679,    431706,    458464,    123593,   1114912,   1748538,   1797185,   1575098,   3057089,   1937895,   3474580,    248490,    228661,   2834862,    170216,    841757,   1984681,    813631,   2159476,   3599406,    296920,     91950,   1153499,   1960950,   1319235,   2379234,   3068106,    257776,    647971,   3701449,    682049,   1349337,   2690536
   1205961,   3246758,   1413881,   3598449,   2394990,    349049,         0,    131919,   1327952,    970569,   3068081,   1120135,    920326,   1465596,   1740617,    857146,   1664720,    779606,    134673,    460161,   1073100,   1683904,   1474326,   1329103,   2950322,   1763269,   3280584,    582552,    126493,   2583382,    343192,    493177,   1925400,    563206,   1879533,   3486603,    181409,    418234,    804469,   1824209,   1008518,   2072019,   2882858,    568361,    305021,   3611598,    386120,   1266533,   2546540
   1081471,   3124159,   1282041,   3480476,   2278479,    466853,    131919,         0,   1228325,    857794,   2973213,    999401,    796368,   1360542,   1620675,    727823,   1535393,    891198,     24337,    583495,   1015827,   1609609,   1343332,   1205167,   2857092,   1654879,   3164114,    686174,    238212,   2456358,    425246,    392736,   1851009,    446148,   1749162,   3390621,    225136,    542682,    694110,   1726220,    876598,   1940111,   2768885,    662781,    181435,   3522042,    258993,   1190980,   2443780
    472863,   2833885,    962462,   3270794,   2222635,   1674454,   1327952,   1228325,         0,    407400,   3173627,   1262920,   1140577,   1697992,   1635743,   1010318,    797348,   2106160,   1244638,   1775599,   1847983,   2196684,    798275,   1290006,   3088080,   1862607,   3008938,   1909937,   1453688,   2105877,   1653497,    836588,   2397148,   1186202,   1387624,   3545497,   1450120,   1732437,    545453,   2055009,    837880,   1319137,   2698813,   1890602,   1055209,   3749511,   1129842,   1860979,   2592486
    312671,   2732497,    768240,   3148411,   2026004,   1319446,    970569,    857794,    407400,         0,   2923522,    918829,    766283,   1370642,   1389802,    629012,    802739,   1748141,    871008,   1429216,   1449695,   1838551,    689360,    994559,   2828362,   1574883,   2863886,   1543883,   1092472,   2008682,   1278075,    482825,   2051129,    778886,   1259292,   3313252,   1071893,   1386627,    167457,   1745488,    500580,   1303457,   2519734,   1518031,    677900,   3499610,    729546,   1480947,   2345342
   2706714,   1213396,   2211385,   1118539,   1008812,   3179624,   3068081,   2973213,   3173627,   2923522,         0,   2059606,   2263971,   1626476,   1540435,   2391760,   2488197,   3320383,   2955708,   3277583,   2073294,   1447544,   2393323,   1932865,    128159,   1362157,    891873,   3170021,   3073388,   1441180,   3010238,   3007190,   1232137,   2542072,   1860528,    419862,   2948057,   3264823,   2945384,   1248252,   2431452,   2130971,    727458,   3101504,   2921402,    576666,   2742547,   1830410,    581211
    811413,   2126956,    535062,   2481782,   1282381,   1356527,   1120135,    999401,   1262920,    918829,   2059606,         0,    210931,    454882,    621313,    332155,    953126,   1676684,    988778,   1477818,    727786,    934412,    731687,    220663,   1954534,    698642,   2167162,   1468637,   1173423,   1478365,   1215851,    951125,   1136136,    557497,    836557,   2465902,   1065793,   1448239,    902871,    837534,    426218,   1130386,   1777125,   1410506,    899348,   2629256,    742477,    637799,   1497625
